,date,tav,tmax,tmin,rad,station,season,year_season,year_season_ext
121,2004-07-01,20.8,28.4,14.6,334.1,274,3,3.2004,S.2004
122,2004-07-02,19.5,25.6,13.5,336.9,274,3,3.2004,S.2004
123,2004-07-03,21.8,30.2,13.3,322.6,274,3,3.2004,S.2004
124,2004-07-04,24.1,34.2,13.6,314.2,274,3,3.2004,S.2004
125,2004-07-05,21.8,28.8,16.4,268.1,274,3,3.2004,S.2004
126,2004-07-06,20.1,26.8,15.5,165.1,274,3,3.2004,S.2004
127,2004-07-07,21.0,26.7,16.6,263.0,274,3,3.2004,S.2004
128,2004-07-08,17.3,23.3,11.0,312.9,274,3,3.2004,S.2004
129,2004-07-09,18.2,25.4,9.5,281.1,274,3,3.2004,S.2004
130,2004-07-10,19.5,25.6,14.4,237.2,274,3,3.2004,S.2004
131,2004-07-11,17.3,22.6,12.6,196.9,274,3,3.2004,S.2004
132,2004-07-12,16.9,23.2,11.0,294.3,274,3,3.2004,S.2004
133,2004-07-13,18.9,26.6,11.4,311.2,274,3,3.2004,S.2004
134,2004-07-14,21.4,29.2,13.1,309.8,274,3,3.2004,S.2004
135,2004-07-15,23.2,31.9,14.0,300.9,274,3,3.2004,S.2004
136,2004-07-16,22.8,31.6,17.1,209.3,274,3,3.2004,S.2004
137,2004-07-17,22.7,31.2,17.6,229.9,274,3,3.2004,S.2004
138,2004-07-18,22.9,30.1,17.6,274.2,274,3,3.2004,S.2004
139,2004-07-19,22.8,30.8,16.5,238.2,274,3,3.2004,S.2004
140,2004-07-20,24.2,31.6,16.4,318.8,274,3,3.2004,S.2004
141,2004-07-21,25.8,31.9,19.4,228.6,274,3,3.2004,S.2004
142,2004-07-22,26.7,35.3,19.0,300.8,274,3,3.2004,S.2004
143,2004-07-23,26.5,34.9,18.2,272.5,274,3,3.2004,S.2004
144,2004-07-24,26.1,34.8,19.4,293.9,274,3,3.2004,S.2004
145,2004-07-25,24.4,30.0,20.0,308.1,274,3,3.2004,S.2004
146,2004-07-26,22.7,28.8,17.6,317.7,274,3,3.2004,S.2004
147,2004-07-27,22.5,30.8,16.4,319.2,274,3,3.2004,S.2004
148,2004-07-28,22.9,33.2,12.1,303.2,274,3,3.2004,S.2004
149,2004-07-29,22.5,28.8,16.8,267.8,274,3,3.2004,S.2004
150,2004-07-30,23.3,31.0,16.0,289.4,274,3,3.2004,S.2004
151,2004-07-31,26.8,34.6,18.1,280.6,274,3,3.2004,S.2004
152,2004-08-01,27.0,35.6,22.0,221.1,274,3,3.2004,S.2004
153,2004-08-02,24.3,32.6,19.0,180.9,274,3,3.2004,S.2004
154,2004-08-03,21.9,30.0,16.8,242.7,274,3,3.2004,S.2004
155,2004-08-04,20.9,25.6,16.6,261.7,274,3,3.2004,S.2004
156,2004-08-05,22.3,29.3,16.7,311.7,274,3,3.2004,S.2004
157,2004-08-06,22.7,31.2,14.4,292.6,274,3,3.2004,S.2004
158,2004-08-07,23.2,28.1,19.6,179.6,274,3,3.2004,S.2004
159,2004-08-08,24.3,31.3,19.2,183.6,274,3,3.2004,S.2004
160,2004-08-09,22.8,29.7,17.0,156.3,274,3,3.2004,S.2004
161,2004-08-10,21.6,29.2,15.7,255.4,274,3,3.2004,S.2004
162,2004-08-11,24.6,31.7,15.6,296.6,274,3,3.2004,S.2004
163,2004-08-12,23.7,28.1,16.8,271.5,274,3,3.2004,S.2004
164,2004-08-13,21.6,29.1,14.2,299.1,274,3,3.2004,S.2004
165,2004-08-14,24.1,32.9,15.1,297.1,274,3,3.2004,S.2004
166,2004-08-15,26.1,34.8,17.0,280.2,274,3,3.2004,S.2004
167,2004-08-16,23.1,31.8,16.0,210.1,274,3,3.2004,S.2004
168,2004-08-17,21.0,26.6,17.3,95.5,274,3,3.2004,S.2004
169,2004-08-18,23.5,31.1,16.4,251.9,274,3,3.2004,S.2004
170,2004-08-19,21.3,28.2,15.2,178.5,274,3,3.2004,S.2004
171,2004-08-20,19.0,25.6,11.8,246.0,274,3,3.2004,S.2004
172,2004-08-21,18.5,25.4,12.0,268.3,274,3,3.2004,S.2004
173,2004-08-22,21.8,29.8,11.4,256.3,274,3,3.2004,S.2004
174,2004-08-23,24.7,30.6,20.4,171.1,274,3,3.2004,S.2004
175,2004-08-24,21.5,26.2,15.7,248.6,274,3,3.2004,S.2004
176,2004-08-25,20.2,28.3,12.2,261.5,274,3,3.2004,S.2004
177,2004-08-26,19.4,24.7,14.8,256.4,274,3,3.2004,S.2004
178,2004-08-27,19.4,28.2,11.0,278.9,274,3,3.2004,S.2004
179,2004-08-28,20.2,29.1,12.4,259.4,274,3,3.2004,S.2004
180,2004-08-29,21.4,28.9,15.4,251.5,274,3,3.2004,S.2004
181,2004-08-30,21.3,27.7,17.0,208.2,274,3,3.2004,S.2004
486,2005-07-02,24.2,33.5,13.4,342.3,274,3,3.2005,S.2005
487,2005-07-03,27.3,36.4,17.5,329.8,274,3,3.2005,S.2005
488,2005-07-04,20.0,24.2,14.7,246.6,274,3,3.2005,S.2005
489,2005-07-05,19.3,26.8,12.8,345.7,274,3,3.2005,S.2005
490,2005-07-06,20.5,27.3,15.0,298.8,274,3,3.2005,S.2005
491,2005-07-07,18.5,24.5,13.8,342.7,274,3,3.2005,S.2005
492,2005-07-08,19.5,25.0,14.4,333.1,274,3,3.2005,S.2005
493,2005-07-09,19.6,26.2,14.0,337.9,274,3,3.2005,S.2005
494,2005-07-10,20.6,27.0,15.2,345.4,274,3,3.2005,S.2005
495,2005-07-11,22.6,30.6,11.6,346.3,274,3,3.2005,S.2005
496,2005-07-12,25.2,32.4,17.0,336.9,274,3,3.2005,S.2005
497,2005-07-13,24.9,33.0,14.6,339.7,274,3,3.2005,S.2005
498,2005-07-14,26.8,35.4,15.8,323.0,274,3,3.2005,S.2005
499,2005-07-15,28.4,36.9,21.1,318.5,274,3,3.2005,S.2005
500,2005-07-16,27.1,37.5,17.1,331.4,274,3,3.2005,S.2005
501,2005-07-17,24.5,38.4,16.9,329.2,274,3,3.2005,S.2005
502,2005-07-18,21.3,27.7,15.5,312.0,274,3,3.2005,S.2005
503,2005-07-19,22.0,30.0,13.4,335.3,274,3,3.2005,S.2005
504,2005-07-20,24.3,34.3,15.0,330.0,274,3,3.2005,S.2005
505,2005-07-21,25.3,34.5,14.7,325.9,274,3,3.2005,S.2005
506,2005-07-22,23.9,30.7,18.3,303.9,274,3,3.2005,S.2005
507,2005-07-23,23.4,32.1,15.1,300.2,274,3,3.2005,S.2005
508,2005-07-24,24.5,34.0,15.2,299.0,274,3,3.2005,S.2005
509,2005-07-25,24.2,33.4,17.8,271.3,274,3,3.2005,S.2005
510,2005-07-26,26.0,33.7,17.3,303.6,274,3,3.2005,S.2005
511,2005-07-27,27.6,35.4,21.1,206.9,274,3,3.2005,S.2005
512,2005-07-28,27.2,33.1,21.8,228.7,274,3,3.2005,S.2005
513,2005-07-29,23.0,30.4,15.0,275.4,274,3,3.2005,S.2005
514,2005-07-30,20.2,26.6,14.6,323.4,274,3,3.2005,S.2005
515,2005-07-31,20.8,28.9,14.3,310.8,274,3,3.2005,S.2005
516,2005-08-01,19.1,23.9,14.7,160.8,274,3,3.2005,S.2005
517,2005-08-02,19.1,24.9,13.7,306.5,274,3,3.2005,S.2005
518,2005-08-03,19.9,27.6,12.0,323.0,274,3,3.2005,S.2005
519,2005-08-04,22.0,29.3,16.4,325.8,274,3,3.2005,S.2005
520,2005-08-05,23.0,33.5,11.2,328.5,274,3,3.2005,S.2005
521,2005-08-06,23.9,33.1,14.4,319.0,274,3,3.2005,S.2005
522,2005-08-07,25.3,33.9,16.9,311.5,274,3,3.2005,S.2005
523,2005-08-08,24.6,32.1,16.2,234.4,274,3,3.2005,S.2005
524,2005-08-09,24.7,31.9,18.8,221.4,274,3,3.2005,S.2005
525,2005-08-10,21.8,29.2,17.6,161.6,274,3,3.2005,S.2005
526,2005-08-11,22.0,27.6,17.0,277.9,274,3,3.2005,S.2005
527,2005-08-12,22.9,31.4,13.0,306.1,274,3,3.2005,S.2005
528,2005-08-13,23.2,31.5,16.1,296.1,274,3,3.2005,S.2005
529,2005-08-14,22.4,30.5,16.0,302.0,274,3,3.2005,S.2005
530,2005-08-15,23.0,30.6,16.8,290.9,274,3,3.2005,S.2005
531,2005-08-16,23.0,30.6,13.6,264.1,274,3,3.2005,S.2005
532,2005-08-17,22.7,29.2,17.0,190.9,274,3,3.2005,S.2005
533,2005-08-18,22.4,30.0,16.4,261.6,274,3,3.2005,S.2005
534,2005-08-19,19.8,25.4,15.4,210.4,274,3,3.2005,S.2005
535,2005-08-20,16.8,23.0,12.2,190.6,274,3,3.2005,S.2005
536,2005-08-21,17.2,22.2,12.6,264.6,274,3,3.2005,S.2005
537,2005-08-22,18.7,24.2,14.3,274.5,274,3,3.2005,S.2005
538,2005-08-23,19.6,26.1,14.2,240.9,274,3,3.2005,S.2005
539,2005-08-24,20.3,29.7,11.9,291.4,274,3,3.2005,S.2005
540,2005-08-25,21.8,31.3,11.3,273.7,274,3,3.2005,S.2005
541,2005-08-26,22.2,29.0,16.3,206.5,274,3,3.2005,S.2005
542,2005-08-27,21.0,28.3,15.9,158.0,274,3,3.2005,S.2005
543,2005-08-28,23.0,29.5,15.8,278.4,274,3,3.2005,S.2005
544,2005-08-29,23.2,30.9,15.1,233.5,274,3,3.2005,S.2005
545,2005-08-30,24.4,30.8,17.6,261.8,274,3,3.2005,S.2005
546,2005-08-31,23.6,30.5,18.0,202.0,274,3,3.2005,S.2005
851,2006-07-02,26.6,35.2,17.4,306.9,274,3,3.2006,S.2006
852,2006-07-03,23.5,30.6,17.8,337.2,274,3,3.2006,S.2006
853,2006-07-04,23.7,34.2,14.8,299.8,274,3,3.2006,S.2006
854,2006-07-05,20.5,27.2,16.2,270.0,274,3,3.2006,S.2006
855,2006-07-06,19.7,26.2,14.2,328.6,274,3,3.2006,S.2006
856,2006-07-07,21.9,30.4,13.8,348.7,274,3,3.2006,S.2006
857,2006-07-08,24.0,33.9,14.9,338.1,274,3,3.2006,S.2006
858,2006-07-09,25.9,35.6,17.8,296.5,274,3,3.2006,S.2006
859,2006-07-10,27.2,36.7,16.9,326.7,274,3,3.2006,S.2006
860,2006-07-11,24.6,29.9,20.1,266.3,274,3,3.2006,S.2006
861,2006-07-12,24.6,31.9,18.8,279.1,274,3,3.2006,S.2006
862,2006-07-13,25.0,33.5,18.3,318.8,274,3,3.2006,S.2006
863,2006-07-14,26.3,34.8,18.7,310.0,274,3,3.2006,S.2006
864,2006-07-15,26.8,36.1,18.9,303.4,274,3,3.2006,S.2006
865,2006-07-16,26.0,34.2,17.6,270.5,274,3,3.2006,S.2006
866,2006-07-17,26.4,34.7,17.1,290.9,274,3,3.2006,S.2006
867,2006-07-18,27.4,35.1,20.2,276.6,274,3,3.2006,S.2006
868,2006-07-19,22.4,30.7,16.7,198.5,274,3,3.2006,S.2006
869,2006-07-21,26.7,34.6,19.4,296.6,274,3,3.2006,S.2006
870,2006-07-22,24.7,31.0,19.1,320.3,274,3,3.2006,S.2006
871,2006-07-23,25.8,34.3,18.5,326.9,274,3,3.2006,S.2006
872,2006-07-24,27.1,35.3,18.0,305.0,274,3,3.2006,S.2006
873,2006-07-25,26.8,35.8,19.6,270.5,274,3,3.2006,S.2006
874,2006-07-26,27.0,35.7,18.4,272.7,274,3,3.2006,S.2006
875,2006-07-27,23.7,32.9,17.7,236.3,274,3,3.2006,S.2006
876,2006-07-28,21.3,27.2,15.3,300.9,274,3,3.2006,S.2006
877,2006-07-29,23.4,32.5,13.6,322.3,274,3,3.2006,S.2006
878,2006-07-30,25.6,35.2,15.8,324.2,274,3,3.2006,S.2006
879,2006-07-31,24.7,32.4,18.7,314.8,274,3,3.2006,S.2006
880,2006-08-01,22.6,29.9,16.2,301.9,274,3,3.2006,S.2006
881,2006-08-02,23.2,31.4,15.2,319.1,274,3,3.2006,S.2006
882,2006-08-03,21.5,27.3,17.1,263.3,274,3,3.2006,S.2006
883,2006-08-04,21.0,25.9,16.5,298.5,274,3,3.2006,S.2006
884,2006-08-05,21.4,27.3,16.8,319.0,274,3,3.2006,S.2006
885,2006-08-06,21.4,27.5,17.0,305.3,274,3,3.2006,S.2006
886,2006-08-07,22.2,28.0,16.9,316.8,274,3,3.2006,S.2006
887,2006-08-08,22.7,27.9,18.5,310.1,274,3,3.2006,S.2006
888,2006-08-09,22.2,27.9,17.9,314.9,274,3,3.2006,S.2006
889,2006-08-10,21.5,28.2,16.4,311.8,274,3,3.2006,S.2006
890,2006-08-11,20.3,27.9,14.2,316.2,274,3,3.2006,S.2006
891,2006-08-12,18.8,24.4,14.0,277.4,274,3,3.2006,S.2006
892,2006-08-13,18.5,25.0,12.4,294.1,274,3,3.2006,S.2006
893,2006-08-14,18.7,24.9,11.0,248.2,274,3,3.2006,S.2006
894,2006-08-15,18.9,26.8,13.0,198.8,274,3,3.2006,S.2006
895,2006-08-16,19.6,26.3,11.1,185.1,274,3,3.2006,S.2006
896,2006-08-17,18.3,23.1,12.4,99.4,274,3,3.2006,S.2006
897,2006-08-18,19.0,26.7,11.6,197.6,274,3,3.2006,S.2006
898,2006-08-19,19.3,26.2,13.0,256.4,274,3,3.2006,S.2006
899,2006-08-20,20.0,28.2,12.3,295.4,274,3,3.2006,S.2006
900,2006-08-21,20.9,29.7,12.8,297.3,274,3,3.2006,S.2006
901,2006-08-22,21.8,32.0,12.2,291.7,274,3,3.2006,S.2006
902,2006-08-23,21.9,32.1,14.7,240.3,274,3,3.2006,S.2006
903,2006-08-24,19.8,26.1,13.6,206.5,274,3,3.2006,S.2006
904,2006-08-25,19.8,28.1,12.1,243.5,274,3,3.2006,S.2006
905,2006-08-26,19.1,25.9,13.4,211.8,274,3,3.2006,S.2006
906,2006-08-27,20.9,28.5,13.4,283.2,274,3,3.2006,S.2006
907,2006-08-28,21.9,29.3,14.6,260.9,274,3,3.2006,S.2006
908,2006-08-29,21.6,29.2,14.6,279.1,274,3,3.2006,S.2006
909,2006-08-30,21.0,27.4,15.5,274.3,274,3,3.2006,S.2006
910,2006-08-31,19.6,29.6,9.7,282.8,274,3,3.2006,S.2006
1213,2007-07-02,20.6,27.1,12.2,344.1,274,3,3.2007,S.2007
1214,2007-07-03,21.8,29.9,12.1,284.3,274,3,3.2007,S.2007
1215,2007-07-05,20.2,28.4,10.6,360.8,274,3,3.2007,S.2007
1216,2007-07-06,24.0,33.1,14.5,352.3,274,3,3.2007,S.2007
1217,2007-07-07,25.8,34.8,17.3,310.2,274,3,3.2007,S.2007
1218,2007-07-08,22.0,28.0,16.6,313.0,274,3,3.2007,S.2007
1219,2007-07-09,17.7,23.5,12.0,296.6,274,3,3.2007,S.2007
1220,2007-07-10,17.9,24.2,10.2,315.2,274,3,3.2007,S.2007
1221,2007-07-11,19.4,26.6,11.2,337.3,274,3,3.2007,S.2007
1222,2007-07-12,21.7,30.6,12.6,348.6,274,3,3.2007,S.2007
1223,2007-07-13,25.4,34.4,14.9,312.5,274,3,3.2007,S.2007
1224,2007-07-14,25.8,33.9,17.7,323.5,274,3,3.2007,S.2007
1225,2007-07-15,25.3,33.9,18.3,313.0,274,3,3.2007,S.2007
1226,2007-07-16,21.9,29.8,17.2,150.8,274,3,3.2007,S.2007
1227,2007-07-17,23.4,32.1,14.1,320.5,274,3,3.2007,S.2007
1228,2007-07-18,21.9,29.0,16.2,331.5,274,3,3.2007,S.2007
1229,2007-07-19,21.6,30.9,14.0,331.5,274,3,3.2007,S.2007
1230,2007-07-20,19.5,25.2,15.5,331.6,274,3,3.2007,S.2007
1231,2007-07-21,19.3,26.1,14.3,304.1,274,3,3.2007,S.2007
1232,2007-07-22,21.1,29.7,12.6,277.0,274,3,3.2007,S.2007
1233,2007-07-23,24.4,32.4,16.2,290.5,274,3,3.2007,S.2007
1234,2007-07-25,21.7,31.6,10.4,367.4,274,3,3.2007,S.2007
1235,2007-07-26,25.1,36.6,14.1,365.2,274,3,3.2007,S.2007
1236,2007-07-27,24.6,34.0,14.2,357.5,274,3,3.2007,S.2007
1237,2007-07-28,24.2,30.7,17.6,359.5,274,3,3.2007,S.2007
1238,2007-07-29,24.6,33.5,17.1,366.8,274,3,3.2007,S.2007
1239,2007-07-30,23.9,31.5,17.2,361.6,274,3,3.2007,S.2007
1240,2007-07-31,25.3,35.2,12.2,357.2,274,3,3.2007,S.2007
1241,2007-08-01,25.9,36.3,19.1,235.5,274,3,3.2007,S.2007
1242,2007-08-02,22.0,28.0,17.0,347.2,274,3,3.2007,S.2007
1243,2007-08-03,22.6,31.0,14.2,353.6,274,3,3.2007,S.2007
1244,2007-08-04,25.3,35.5,14.7,350.0,274,3,3.2007,S.2007
1245,2007-08-05,26.2,34.5,19.3,196.3,274,3,3.2007,S.2007
1246,2007-08-06,21.1,27.5,16.2,216.6,274,3,3.2007,S.2007
1247,2007-08-07,18.2,23.3,14.9,212.9,274,3,3.2007,S.2007
1248,2007-08-08,18.1,23.7,12.2,290.7,274,3,3.2007,S.2007
1249,2007-08-09,18.7,26.1,12.5,340.1,274,3,3.2007,S.2007
1250,2007-08-10,20.3,27.8,13.5,342.7,274,3,3.2007,S.2007
1251,2007-08-11,21.6,31.6,10.4,334.8,274,3,3.2007,S.2007
1252,2007-08-12,21.5,29.1,15.4,287.5,274,3,3.2007,S.2007
1253,2007-08-13,21.4,28.4,12.8,288.2,274,3,3.2007,S.2007
1254,2007-08-14,24.7,33.9,14.0,303.2,274,3,3.2007,S.2007
1255,2007-08-15,25.7,37.1,17.2,319.2,274,3,3.2007,S.2007
1256,2007-08-16,19.2,24.7,13.7,299.4,274,3,3.2007,S.2007
1257,2007-08-17,18.6,25.8,11.0,317.6,274,3,3.2007,S.2007
1258,2007-08-18,19.8,28.9,10.4,278.7,274,3,3.2007,S.2007
1259,2007-08-19,18.6,24.4,13.4,284.7,274,3,3.2007,S.2007
1260,2007-08-20,18.7,23.9,12.0,263.3,274,3,3.2007,S.2007
1261,2007-08-21,17.2,21.5,13.4,212.3,274,3,3.2007,S.2007
1262,2007-08-22,17.6,23.1,11.8,231.8,274,3,3.2007,S.2007
1263,2007-08-23,18.1,22.5,13.2,166.4,274,3,3.2007,S.2007
1264,2007-08-24,20.2,26.4,14.6,245.8,274,3,3.2007,S.2007
1265,2007-08-25,21.3,28.9,15.4,200.5,274,3,3.2007,S.2007
1266,2007-08-26,23.6,30.7,17.9,260.9,274,3,3.2007,S.2007
1267,2007-08-27,25.2,34.8,16.0,249.0,274,3,3.2007,S.2007
1268,2007-08-28,27.6,36.9,17.6,276.5,274,3,3.2007,S.2007
1269,2007-08-29,23.0,29.7,18.0,243.9,274,3,3.2007,S.2007
1270,2007-08-30,18.1,22.5,14.5,223.0,274,3,3.2007,S.2007
1271,2007-08-31,18.5,24.3,14.7,287.9,274,3,3.2007,S.2007
1576,2008-07-01,24.8,32.9,15.4,290.7,274,3,3.2008,S.2008
1577,2008-07-02,20.9,29.1,15.2,183.0,274,3,3.2008,S.2008
1578,2008-07-03,18.1,23.9,12.2,370.7,274,3,3.2008,S.2008
1579,2008-07-04,21.5,30.8,9.6,373.8,274,3,3.2008,S.2008
1580,2008-07-05,23.7,32.0,17.1,353.7,274,3,3.2008,S.2008
1581,2008-07-06,18.1,22.4,13.4,197.1,274,3,3.2008,S.2008
1582,2008-07-07,18.1,25.1,10.8,370.5,274,3,3.2008,S.2008
1583,2008-07-08,19.5,28.5,10.9,318.4,274,3,3.2008,S.2008
1584,2008-07-09,23.4,32.5,14.5,319.1,274,3,3.2008,S.2008
1585,2008-07-10,25.1,34.5,16.2,349.0,274,3,3.2008,S.2008
1586,2008-07-11,22.1,30.9,14.5,327.6,274,3,3.2008,S.2008
1587,2008-07-12,14.6,17.1,12.0,63.8,274,3,3.2008,S.2008
1588,2008-07-13,15.9,20.6,10.7,281.9,274,3,3.2008,S.2008
1589,2008-07-14,18.2,24.6,11.2,340.5,274,3,3.2008,S.2008
1590,2008-07-15,20.3,29.5,10.7,346.9,274,3,3.2008,S.2008
1591,2008-07-16,21.5,31.1,12.6,318.4,274,3,3.2008,S.2008
1592,2008-07-17,20.7,26.4,16.5,331.0,274,3,3.2008,S.2008
1593,2008-07-18,22.0,30.7,14.2,351.5,274,3,3.2008,S.2008
1594,2008-07-19,25.0,34.2,14.6,328.7,274,3,3.2008,S.2008
1595,2008-07-20,21.6,27.2,17.2,288.9,274,3,3.2008,S.2008
1596,2008-07-21,19.4,24.7,15.1,347.2,274,3,3.2008,S.2008
1597,2008-07-22,20.5,29.3,12.5,363.2,274,3,3.2008,S.2008
1598,2008-07-23,22.7,33.0,10.9,324.4,274,3,3.2008,S.2008
1599,2008-07-24,24.1,30.9,17.3,271.1,274,3,3.2008,S.2008
1600,2008-07-25,23.0,31.3,13.9,329.1,274,3,3.2008,S.2008
1601,2008-07-26,23.4,30.1,17.1,327.8,274,3,3.2008,S.2008
1602,2008-07-27,24.7,32.8,15.2,350.2,274,3,3.2008,S.2008
1603,2008-07-28,24.3,33.9,17.2,340.1,274,3,3.2008,S.2008
1604,2008-07-29,23.4,31.1,13.4,341.9,274,3,3.2008,S.2008
1605,2008-07-30,26.1,33.9,17.8,329.3,274,3,3.2008,S.2008
1606,2008-07-31,25.8,35.7,15.0,346.8,274,3,3.2008,S.2008
1607,2008-08-01,21.9,27.3,15.8,331.9,274,3,3.2008,S.2008
1608,2008-08-02,22.2,30.0,12.8,346.6,274,3,3.2008,S.2008
1609,2008-08-03,25.2,34.5,14.4,329.6,274,3,3.2008,S.2008
1610,2008-08-04,26.3,34.6,19.7,327.0,274,3,3.2008,S.2008
1611,2008-08-05,24.3,35.5,17.0,283.6,274,3,3.2008,S.2008
1612,2008-08-06,25.2,34.6,16.4,289.8,274,3,3.2008,S.2008
1613,2008-08-07,21.8,29.6,14.2,286.6,274,3,3.2008,S.2008
1614,2008-08-08,19.3,25.1,13.3,284.4,274,3,3.2008,S.2008
1615,2008-08-09,20.9,29.2,14.0,310.1,274,3,3.2008,S.2008
1616,2008-08-10,23.4,33.2,13.0,307.3,274,3,3.2008,S.2008
1617,2008-08-11,24.1,31.3,16.9,258.5,274,3,3.2008,S.2008
1618,2008-08-12,23.7,30.8,15.0,311.9,274,3,3.2008,S.2008
1619,2008-08-13,18.8,26.2,12.2,306.1,274,3,3.2008,S.2008
1620,2008-08-14,18.1,23.9,13.5,182.7,274,3,3.2008,S.2008
1621,2008-08-15,17.0,22.7,11.1,312.7,274,3,3.2008,S.2008
1622,2008-08-16,17.9,25.0,12.7,205.5,274,3,3.2008,S.2008
1623,2008-08-17,20.4,28.2,12.7,297.2,274,3,3.2008,S.2008
1624,2008-08-18,23.6,32.5,13.8,297.5,274,3,3.2008,S.2008
1625,2008-08-19,20.2,25.5,15.0,243.1,274,3,3.2008,S.2008
1626,2008-08-20,20.1,29.1,13.1,304.6,274,3,3.2008,S.2008
1627,2008-08-21,22.6,31.0,12.8,277.8,274,3,3.2008,S.2008
1628,2008-08-22,19.3,24.4,13.2,218.6,274,3,3.2008,S.2008
1629,2008-08-23,18.2,26.1,12.0,304.5,274,3,3.2008,S.2008
1630,2008-08-24,19.6,29.5,9.5,307.5,274,3,3.2008,S.2008
1631,2008-08-25,20.2,27.0,13.7,297.2,274,3,3.2008,S.2008
1632,2008-08-26,21.1,30.0,13.3,283.0,274,3,3.2008,S.2008
1633,2008-08-27,22.7,29.2,16.9,181.9,274,3,3.2008,S.2008
1634,2008-08-28,22.9,30.6,16.6,257.6,274,3,3.2008,S.2008
1635,2008-08-29,24.8,31.9,16.7,281.5,274,3,3.2008,S.2008
1636,2008-08-30,25.1,32.5,16.8,249.2,274,3,3.2008,S.2008
1941,2009-07-02,25.3,32.2,20.2,330.2,274,3,3.2009,S.2009
1942,2009-07-03,26.2,34.7,17.6,346.9,274,3,3.2009,S.2009
1943,2009-07-04,24.9,31.7,19.8,327.4,274,3,3.2009,S.2009
1944,2009-07-05,24.7,32.2,17.8,355.8,274,3,3.2009,S.2009
1945,2009-07-06,21.9,28.2,16.9,311.3,274,3,3.2009,S.2009
1946,2009-07-07,19.7,25.5,14.8,329.1,274,3,3.2009,S.2009
1947,2009-07-08,19.9,26.9,12.6,356.3,274,3,3.2009,S.2009
1948,2009-07-09,20.2,27.3,14.2,321.1,274,3,3.2009,S.2009
1949,2009-07-10,21.3,29.5,14.2,351.3,274,3,3.2009,S.2009
1950,2009-07-11,23.5,32.6,12.2,338.9,274,3,3.2009,S.2009
1951,2009-07-12,27.4,36.7,17.7,346.6,274,3,3.2009,S.2009
1952,2009-07-13,26.7,37.0,17.7,342.5,274,3,3.2009,S.2009
1953,2009-07-14,24.2,31.6,18.3,329.8,274,3,3.2009,S.2009
1954,2009-07-15,24.5,33.5,15.1,350.8,274,3,3.2009,S.2009
1955,2009-07-16,25.7,36.7,16.2,334.4,274,3,3.2009,S.2009
1956,2009-07-17,19.4,23.9,14.2,285.0,274,3,3.2009,S.2009
1957,2009-07-18,20.2,27.4,12.6,352.6,274,3,3.2009,S.2009
1958,2009-07-19,23.0,32.4,13.1,345.3,274,3,3.2009,S.2009
1959,2009-07-20,23.1,33.2,15.7,263.0,274,3,3.2009,S.2009
1960,2009-07-21,26.0,35.5,17.4,319.6,274,3,3.2009,S.2009
1961,2009-07-22,29.2,39.2,17.3,303.7,274,3,3.2009,S.2009
1962,2009-07-23,27.7,34.3,18.8,328.1,274,3,3.2009,S.2009
1963,2009-07-24,22.8,30.9,14.1,340.3,274,3,3.2009,S.2009
1964,2009-07-25,22.8,31.8,14.2,346.2,274,3,3.2009,S.2009
1965,2009-07-26,26.4,35.5,15.4,335.2,274,3,3.2009,S.2009
1966,2009-07-27,23.1,28.7,17.1,325.4,274,3,3.2009,S.2009
1967,2009-07-28,23.6,32.6,14.4,335.4,274,3,3.2009,S.2009
1968,2009-07-29,25.6,35.6,16.9,329.3,274,3,3.2009,S.2009
1969,2009-07-30,22.5,29.3,15.9,335.9,274,3,3.2009,S.2009
1970,2009-07-31,24.0,34.0,13.0,334.4,274,3,3.2009,S.2009
1971,2009-08-01,22.2,31.8,15.0,233.0,274,3,3.2009,S.2009
1972,2009-08-02,20.7,27.2,13.2,294.0,274,3,3.2009,S.2009
1973,2009-08-03,23.0,30.4,16.3,325.7,274,3,3.2009,S.2009
1974,2009-08-04,24.3,33.1,14.2,288.1,274,3,3.2009,S.2009
1975,2009-08-05,26.6,35.3,19.2,287.5,274,3,3.2009,S.2009
1976,2009-08-06,23.6,33.1,16.7,286.1,274,3,3.2009,S.2009
1977,2009-08-07,21.6,26.4,17.3,304.1,274,3,3.2009,S.2009
1978,2009-08-08,20.3,26.8,16.4,286.0,274,3,3.2009,S.2009
1979,2009-08-09,18.7,23.0,15.4,141.1,274,3,3.2009,S.2009
1980,2009-08-10,21.3,29.0,13.1,236.3,274,3,3.2009,S.2009
1981,2009-08-11,23.4,31.8,16.0,255.1,274,3,3.2009,S.2009
1982,2009-08-12,24.6,32.7,17.2,257.6,274,3,3.2009,S.2009
1983,2009-08-13,25.2,33.0,18.4,255.8,274,3,3.2009,S.2009
1984,2009-08-14,25.5,33.7,17.3,248.7,274,3,3.2009,S.2009
1985,2009-08-15,26.8,35.0,17.0,250.6,274,3,3.2009,S.2009
1986,2009-08-16,26.9,35.6,19.0,276.2,274,3,3.2009,S.2009
1987,2009-08-17,27.9,37.3,17.6,270.7,274,3,3.2009,S.2009
1988,2009-08-18,26.9,35.9,19.0,241.9,274,3,3.2009,S.2009
1989,2009-08-19,27.4,35.4,16.0,275.8,274,3,3.2009,S.2009
1990,2009-08-20,26.4,35.3,18.5,265.6,274,3,3.2009,S.2009
1991,2009-08-21,23.9,31.4,18.1,271.8,274,3,3.2009,S.2009
